,Raw,post_date,Country,Job_type,Website,Total
14536,0,7/11/21,Nigeria,Social Media Marketing,Indeed,0
14537,0,7/11/21,Nigeria,Computer Programming,Indeed,0
14559,"
                    Page 1 of 1 jobs",7/11/21,Ireland,Hospital Administration,Indeed,1
14560,0,7/11/21,Ireland,Public Health,Indeed,0
14561,0,7/11/21,Ireland,Accounting,Indeed,0
14562,"
                    Page 1 of 11 jobs",7/11/21,Ireland,Auto Service,Indeed,11
14563,0,7/11/21,Ireland,Communication,Indeed,0
14564,"
                    Page 1 of 28 jobs",7/11/21,Ireland,Computer Support,Indeed,28
14565,0,7/11/21,Ireland,Database,Indeed,0
14566,0,7/11/21,Ireland,Tourism Management,Indeed,0
14567,0,7/11/21,Ireland,Marriage Family,Indeed,0
14568,0,7/11/21,Ireland,Project Management,Indeed,0
14569,0,7/11/21,Ireland,TEFL,Indeed,0
14570,"
                    Page 1 of 24 jobs",7/11/21,Ireland,Web Development,Indeed,24
14571,0,7/11/21,Ireland,Business Administration,Indeed,0
14572,0,7/11/21,Ireland,Healthcare Administration,Indeed,0
14573,"
                    Page 1 of 238 jobs",7/11/21,Ireland,Administrative Assistant,Indeed,238
14574,"
                    Page 1 of 1 jobs",7/11/21,Ireland,Agribusiness Management,Indeed,1
14575,0,7/11/21,Ireland,Commercial Fundamentals,Indeed,0
14576,0,7/11/21,Ireland,Community Health,Indeed,0
14577,0,7/11/21,Ireland,Construction Field,Indeed,0
14578,0,7/11/21,Ireland,Entrepreneurship,Indeed,0
14579,0,7/11/21,Ireland,Family History Research,Indeed,0
14580,0,7/11/21,Ireland,Fundamentals of Medical Coding,Indeed,0
14581,"
                    Page 1 of 25 jobs",7/11/21,Ireland,Social Media Marketing,Indeed,25
14582,0,7/11/21,Ireland,Computer Programming,Indeed,0
14604,0,7/11/21,Hong Kong,Hospital Administration,Indeed,0
14605,0,7/11/21,Hong Kong,Public Health,Indeed,0
14606,0,7/11/21,Hong Kong,Accounting,Indeed,0
14607,"
                    Page 1 of 149 jobs",7/11/21,Hong Kong,Auto Service,Indeed,149
14608,"
                    Page 1 of 1 jobs",7/11/21,Hong Kong,Communication,Indeed,1
14609,"
                    Page 1 of 13 jobs",7/11/21,Hong Kong,Computer Support,Indeed,13
14610,"
                    Page 1 of 128 jobs",7/11/21,Hong Kong,Database,Indeed,128
14611,0,7/11/21,Hong Kong,Tourism Management,Indeed,0
14612,0,7/11/21,Hong Kong,Marriage Family,Indeed,0
14613,0,7/11/21,Hong Kong,Project Management,Indeed,0
14614,0,7/11/21,Hong Kong,TEFL,Indeed,0
14615,"
                    Page 1 of 11 jobs",7/11/21,Hong Kong,Web Development,Indeed,11
14616,0,7/11/21,Hong Kong,Business Administration,Indeed,0
14617,"
                    Page 1 of 15 jobs",7/11/21,Hong Kong,Healthcare Administration,Indeed,15
14618,"
                    Page 1 of 501 jobs",7/11/21,Hong Kong,Administrative Assistant,Indeed,501
14619,0,7/11/21,Hong Kong,Agribusiness Management,Indeed,0
14620,0,7/11/21,Hong Kong,Commercial Fundamentals,Indeed,0
14621,"
                    Page 1 of 2 jobs",7/11/21,Hong Kong,Community Health,Indeed,2
14622,0,7/11/21,Hong Kong,Construction Field,Indeed,0
14623,0,7/11/21,Hong Kong,Entrepreneurship,Indeed,0
14624,"
                    Page 1 of 5 jobs",7/11/21,Hong Kong,Family History Research,Indeed,5
14625,0,7/11/21,Hong Kong,Fundamentals of Medical Coding,Indeed,0
14626,"
                    Page 1 of 60 jobs",7/11/21,Hong Kong,Social Media Marketing,Indeed,60
14627,0,7/11/21,Hong Kong,Computer Programming,Indeed,0
14649,0,7/11/21,Pakistan,Hospital Administration,Indeed,0
14650,0,7/11/21,Pakistan,Public Health,Indeed,0
14651,"
                    Page 1 of 1 jobs",7/11/21,Pakistan,Accounting,Indeed,1
14652,"
                    Page 1 of 25 jobs",7/11/21,Pakistan,Auto Service,Indeed,25
14653,0,7/11/21,Pakistan,Communication,Indeed,0
14654,"
                    Page 1 of 10 jobs",7/11/21,Pakistan,Computer Support,Indeed,10
14655,0,7/11/21,Pakistan,Database,Indeed,0
14656,"
                    Page 1 of 2 jobs",7/11/21,Pakistan,Tourism Management,Indeed,2
14657,0,7/11/21,Pakistan,Marriage Family,Indeed,0
14658,0,7/11/21,Pakistan,Project Management,Indeed,0
14659,0,7/11/21,Pakistan,TEFL,Indeed,0
14660,"
                    Page 1 of 8 jobs",7/11/21,Pakistan,Web Development,Indeed,8
14661,0,7/11/21,Pakistan,Business Administration,Indeed,0
14662,"
                    Page 1 of 3 jobs",7/11/21,Pakistan,Healthcare Administration,Indeed,3
14663,"
                    Page 1 of 244 jobs",7/11/21,Pakistan,Administrative Assistant,Indeed,244
14664,0,7/11/21,Pakistan,Agribusiness Management,Indeed,0
14665,0,7/11/21,Pakistan,Commercial Fundamentals,Indeed,0
14666,"
                    Page 1 of 1 jobs",7/11/21,Pakistan,Community Health,Indeed,1
14667,0,7/11/21,Pakistan,Construction Field,Indeed,0
14668,0,7/11/21,Pakistan,Entrepreneurship,Indeed,0
14669,0,7/11/21,Pakistan,Family History Research,Indeed,0
14670,0,7/11/21,Pakistan,Fundamentals of Medical Coding,Indeed,0
14671,"
                    Page 1 of 5 jobs",7/11/21,Pakistan,Social Media Marketing,Indeed,5
14672,0,7/11/21,Pakistan,Computer Programming,Indeed,0
14694,0,7/11/21,Kuwait,Hospital Administration,Indeed,0
14695,0,7/11/21,Kuwait,Public Health,Indeed,0
14696,"
                    Page 1 of 1 jobs",7/11/21,Kuwait,Accounting,Indeed,1
14697,"
                    Page 1 of 1 jobs",7/11/21,Kuwait,Auto Service,Indeed,1
14698,0,7/11/21,Kuwait,Communication,Indeed,0
14699,0,7/11/21,Kuwait,Computer Support,Indeed,0
14700,0,7/11/21,Kuwait,Database,Indeed,0
14701,0,7/11/21,Kuwait,Tourism Management,Indeed,0
14702,0,7/11/21,Kuwait,Marriage Family,Indeed,0
14703,0,7/11/21,Kuwait,Project Management,Indeed,0
14704,0,7/11/21,Kuwait,TEFL,Indeed,0
14705,0,7/11/21,Kuwait,Web Development,Indeed,0
14706,0,7/11/21,Kuwait,Business Administration,Indeed,0
14707,0,7/11/21,Kuwait,Healthcare Administration,Indeed,0
14708,"
                    Page 1 of 18 jobs",7/11/21,Kuwait,Administrative Assistant,Indeed,18
14709,0,7/11/21,Kuwait,Agribusiness Management,Indeed,0
14710,0,7/11/21,Kuwait,Commercial Fundamentals,Indeed,0
14711,0,7/11/21,Kuwait,Community Health,Indeed,0
14712,0,7/11/21,Kuwait,Construction Field,Indeed,0
14713,0,7/11/21,Kuwait,Entrepreneurship,Indeed,0
14714,0,7/11/21,Kuwait,Family History Research,Indeed,0
14715,0,7/11/21,Kuwait,Fundamentals of Medical Coding,Indeed,0
14716,0,7/11/21,Kuwait,Social Media Marketing,Indeed,0
14717,0,7/11/21,Kuwait,Computer Programming,Indeed,0
14739,"
                    Page 1 de 6 emplois",7/11/21,Luxemburg,Hospital Administration,Indeed,6
14740,0,7/11/21,Luxemburg,Public Health,Indeed,0
14741,0,7/11/21,Luxemburg,Accounting,Indeed,0
14742,0,7/11/21,Luxemburg,Auto Service,Indeed,0
14743,0,7/11/21,Luxemburg,Communication,Indeed,0
14744,"
                    Page 1 de 1 emplois",7/11/21,Luxemburg,Computer Support,Indeed,1
14745,0,7/11/21,Luxemburg,Database,Indeed,0
14746,0,7/11/21,Luxemburg,Tourism Management,Indeed,0
14747,0,7/11/21,Luxemburg,Marriage Family,Indeed,0
14748,"
                    Page 1 de 1 emplois",7/11/21,Luxemburg,Project Management,Indeed,1
14749,0,7/11/21,Luxemburg,TEFL,Indeed,0
14750,0,7/11/21,Luxemburg,Web Development,Indeed,0
14751,0,7/11/21,Luxemburg,Business Administration,Indeed,0
14752,0,7/11/21,Luxemburg,Healthcare Administration,Indeed,0
14753,"
                    Page 1 de 12 emplois",7/11/21,Luxemburg,Administrative Assistant,Indeed,12
14754,0,7/11/21,Luxemburg,Agribusiness Management,Indeed,0
14755,"
                    Page 1 de 4 emplois",7/11/21,Luxemburg,Commercial Fundamentals,Indeed,4
14756,0,7/11/21,Luxemburg,Community Health,Indeed,0
14757,0,7/11/21,Luxemburg,Construction Field,Indeed,0
14758,0,7/11/21,Luxemburg,Entrepreneurship,Indeed,0
14759,0,7/11/21,Luxemburg,Family History Research,Indeed,0
14760,0,7/11/21,Luxemburg,Fundamentals of Medical Coding,Indeed,0
14761,"
                    Page 1 de 2 emplois",7/11/21,Luxemburg,Social Media Marketing,Indeed,2
14762,0,7/11/21,Luxemburg,Computer Programming,Indeed,0
14784,"
                    Page 1 of 13 jobs",7/11/21,South Africa,Hospital Administration,Indeed,13
14785,"
                    Page 1 of 1 jobs",7/11/21,South Africa,Public Health,Indeed,1
14786,"
                    Page 1 of 6 jobs",7/11/21,South Africa,Accounting,Indeed,6
14787,"
                    Page 1 of 10 jobs",7/11/21,South Africa,Auto Service,Indeed,10
14788,0,7/11/21,South Africa,Communication,Indeed,0
14789,"
                    Page 1 of 4 jobs",7/11/21,South Africa,Computer Support,Indeed,4
14790,0,7/11/21,South Africa,Database,Indeed,0
14791,0,7/11/21,South Africa,Tourism Management,Indeed,0
14792,0,7/11/21,South Africa,Marriage Family,Indeed,0
14793,0,7/11/21,South Africa,Project Management,Indeed,0
14794,"
                    Page 1 of 16 jobs",7/11/21,South Africa,TEFL,Indeed,16
14795,"
                    Page 1 of 1 jobs",7/11/21,South Africa,Web Development,Indeed,1
14796,0,7/11/21,South Africa,Business Administration,Indeed,0
14797,0,7/11/21,South Africa,Healthcare Administration,Indeed,0
14798,"
                    Page 1 of 87 jobs",7/11/21,South Africa,Administrative Assistant,Indeed,87
14799,0,7/11/21,South Africa,Agribusiness Management,Indeed,0
14800,0,7/11/21,South Africa,Commercial Fundamentals,Indeed,0
14801,0,7/11/21,South Africa,Community Health,Indeed,0
14802,"
                    Page 1 of 2 jobs",7/11/21,South Africa,Construction Field,Indeed,2
14803,0,7/11/21,South Africa,Entrepreneurship,Indeed,0
14804,0,7/11/21,South Africa,Family History Research,Indeed,0
14805,0,7/11/21,South Africa,Fundamentals of Medical Coding,Indeed,0
14806,"
                    Page 1 of 13 jobs",7/11/21,South Africa,Social Media Marketing,Indeed,13
14807,0,7/11/21,South Africa,Computer Programming,Indeed,0
14829,"
                    Page 1 of 8 jobs",7/11/21,United Kingdom,Hospital Administration,Indeed,8
14830,"
                    Page 1 of 5 jobs",7/11/21,United Kingdom,Public Health,Indeed,5
14831,"
                    Page 1 of 6 jobs",7/11/21,United Kingdom,Accounting,Indeed,6
14832,"
                    Page 1 of 412 jobs",7/11/21,United Kingdom,Auto Service,Indeed,412
14833,"
                    Page 1 of 3 jobs",7/11/21,United Kingdom,Communication,Indeed,3
14834,"
                    Page 1 of 159 jobs",7/11/21,United Kingdom,Computer Support,Indeed,159
14835,"
                    Page 1 of 1 jobs",7/11/21,United Kingdom,Database,Indeed,1
14836,0,7/11/21,United Kingdom,Tourism Management,Indeed,0
14837,0,7/11/21,United Kingdom,Marriage Family,Indeed,0
14838,0,7/11/21,United Kingdom,Project Management,Indeed,0
14839,0,7/11/21,United Kingdom,TEFL,Indeed,0
14840,"
                    Page 1 of 2,768 jobs",7/11/21,United Kingdom,Web Development,Indeed,2
14841,0,7/11/21,United Kingdom,Business Administration,Indeed,0
14842,"
                    Page 1 of 3 jobs",7/11/21,United Kingdom,Healthcare Administration,Indeed,3
14843,"
                    Page 1 of 7,071 jobs",7/11/21,United Kingdom,Administrative Assistant,Indeed,7
14844,"
                    Page 1 of 32 jobs",7/11/21,United Kingdom,Agribusiness Management,Indeed,32
14845,"
                    Page 1 of 2 jobs",7/11/21,United Kingdom,Commercial Fundamentals,Indeed,2
14846,"
                    Page 1 of 1 jobs",7/11/21,United Kingdom,Community Health,Indeed,1
14847,"
                    Page 1 of 4 jobs",7/11/21,United Kingdom,Construction Field,Indeed,4
14848,"
                    Page 1 of 6 jobs",7/11/21,United Kingdom,Entrepreneurship,Indeed,6
14849,"
                    Page 1 of 5 jobs",7/11/21,United Kingdom,Family History Research,Indeed,5
14850,"
                    Page 1 of 1 jobs",7/11/21,United Kingdom,Fundamentals of Medical Coding,Indeed,1
14851,"
                    Page 1 of 531 jobs",7/11/21,United Kingdom,Social Media Marketing,Indeed,531
14852,"
                    Page 1 of 3 jobs",7/11/21,United Kingdom,Computer Programming,Indeed,3
14874,0,7/11/21,New Zealand,Hospital Administration,Indeed,0
14875,0,7/11/21,New Zealand,Public Health,Indeed,0
14876,"
                    Page 1 of 1 jobs",7/11/21,New Zealand,Accounting,Indeed,1
14877,"
                    Page 1 of 7 jobs",7/11/21,New Zealand,Auto Service,Indeed,7
14878,0,7/11/21,New Zealand,Communication,Indeed,0
14879,"
                    Page 1 of 1 jobs",7/11/21,New Zealand,Computer Support,Indeed,1
14880,0,7/11/21,New Zealand,Database,Indeed,0
14881,0,7/11/21,New Zealand,Tourism Management,Indeed,0
14882,0,7/11/21,New Zealand,Marriage Family,Indeed,0
14883,0,7/11/21,New Zealand,Project Management,Indeed,0
14884,0,7/11/21,New Zealand,TEFL,Indeed,0
14885,0,7/11/21,New Zealand,Web Development,Indeed,0
14886,"
                    Page 1 of 29 jobs",7/11/21,New Zealand,Business Administration,Indeed,29
14887,0,7/11/21,New Zealand,Healthcare Administration,Indeed,0
14888,"
                    Page 1 of 60 jobs",7/11/21,New Zealand,Administrative Assistant,Indeed,60
14889,0,7/11/21,New Zealand,Agribusiness Management,Indeed,0
14890,"
                    Page 1 of 2 jobs",7/11/21,New Zealand,Commercial Fundamentals,Indeed,2
14891,0,7/11/21,New Zealand,Community Health,Indeed,0
14892,0,7/11/21,New Zealand,Construction Field,Indeed,0
14893,0,7/11/21,New Zealand,Entrepreneurship,Indeed,0
14894,"
                    Page 1 of 1 jobs",7/11/21,New Zealand,Family History Research,Indeed,1
14895,0,7/11/21,New Zealand,Fundamentals of Medical Coding,Indeed,0
14896,"
                    Page 1 of 8 jobs",7/11/21,New Zealand,Social Media Marketing,Indeed,8
14897,0,7/11/21,New Zealand,Computer Programming,Indeed,0
14919,0,7/11/21,Malaysia,Hospital Administration,Indeed,0
14920,"
                    Page 1 of 2 jobs",7/11/21,Malaysia,Public Health,Indeed,2
14921,"
                    Page 1 of 1 jobs",7/11/21,Malaysia,Accounting,Indeed,1
14922,"
                    Page 1 of 47 jobs",7/11/21,Malaysia,Auto Service,Indeed,47
14923,0,7/11/21,Malaysia,Communication,Indeed,0
14924,"
                    Page 1 of 28 jobs",7/11/21,Malaysia,Computer Support,Indeed,28
14925,0,7/11/21,Malaysia,Database,Indeed,0
14926,0,7/11/21,Malaysia,Tourism Management,Indeed,0
14927,0,7/11/21,Malaysia,Marriage Family,Indeed,0
14928,0,7/11/21,Malaysia,Project Management,Indeed,0
14929,0,7/11/21,Malaysia,TEFL,Indeed,0
14930,"
                    Page 1 of 7 jobs",7/11/21,Malaysia,Web Development,Indeed,7
14931,0,7/11/21,Malaysia,Business Administration,Indeed,0
14932,"
                    Page 1 of 181 jobs",7/11/21,Malaysia,Healthcare Administration,Indeed,181
14933,"
                    Page 1 of 579 jobs",7/11/21,Malaysia,Administrative Assistant,Indeed,579
14934,"
                    Page 1 of 1 jobs",7/11/21,Malaysia,Agribusiness Management,Indeed,1
14935,"
                    Page 1 of 1 jobs",7/11/21,Malaysia,Commercial Fundamentals,Indeed,1
14936,0,7/11/21,Malaysia,Community Health,Indeed,0
14937,0,7/11/21,Malaysia,Construction Field,Indeed,0
14938,"
                    Page 1 of 2 jobs",7/11/21,Malaysia,Entrepreneurship,Indeed,2
14939,"
                    Page 1 of 2 jobs",7/11/21,Malaysia,Family History Research,Indeed,2
14940,"
                    Page 1 of 1 jobs",7/11/21,Malaysia,Fundamentals of Medical Coding,Indeed,1
14941,"
                    Page 1 of 27 jobs",7/11/21,Malaysia,Social Media Marketing,Indeed,27
14942,"
                    Page 1 of 5 jobs",7/11/21,Malaysia,Computer Programming,Indeed,5
14964,"
                    Page 1 of 2 jobs",7/11/21,India,Hospital Administration,Indeed,2
14965,"
                    Page 1 of 1 jobs",7/11/21,India,Public Health,Indeed,1
14966,"
                    Page 1 of 34 jobs",7/11/21,India,Accounting,Indeed,34
14967,"
                    Page 1 of 346 jobs",7/11/21,India,Auto Service,Indeed,346
14968,"
                    Page 1 of 3 jobs",7/11/21,India,Communication,Indeed,3
14969,"
                    Page 1 of 53 jobs",7/11/21,India,Computer Support,Indeed,53
14970,"
                    Page 1 of 1 jobs",7/11/21,India,Database,Indeed,1
14971,0,7/11/21,India,Tourism Management,Indeed,0
14972,0,7/11/21,India,Marriage Family,Indeed,0
14973,0,7/11/21,India,Project Management,Indeed,0
14974,0,7/11/21,India,TEFL,Indeed,0
14975,"
                    Page 1 of 57 jobs",7/11/21,India,Web Development,Indeed,57
14976,"
                    Page 1 of 2 jobs",7/11/21,India,Business Administration,Indeed,2
14977,"
                    Page 1 of 6 jobs",7/11/21,India,Healthcare Administration,Indeed,6
14978,"
                    Page 1 of 3,353 jobs",7/11/21,India,Administrative Assistant,Indeed,3
14979,"
                    Page 1 of 12 jobs",7/11/21,India,Agribusiness Management,Indeed,12
14980,0,7/11/21,India,Commercial Fundamentals,Indeed,0
14981,"
                    Page 1 of 2 jobs",7/11/21,India,Community Health,Indeed,2
14982,"
                    Page 1 of 2 jobs",7/11/21,India,Construction Field,Indeed,2
14983,"
                    Page 1 of 1 jobs",7/11/21,India,Entrepreneurship,Indeed,1
14984,"
                    Page 1 of 17 jobs",7/11/21,India,Family History Research,Indeed,17
14985,"
                    Page 1 of 2 jobs",7/11/21,India,Fundamentals of Medical Coding,Indeed,2
14986,"
                    Page 1 of 517 jobs",7/11/21,India,Social Media Marketing,Indeed,517
14987,"
                    Page 1 of 10 jobs",7/11/21,India,Computer Programming,Indeed,10
15009,"
                    Page 1 of 3 jobs",7/11/21,Philipines,Hospital Administration,Indeed,3
15010,0,7/11/21,Philipines,Public Health,Indeed,0
15011,"
                    Page 1 of 2 jobs",7/11/21,Philipines,Accounting,Indeed,2
15012,"
                    Page 1 of 3 jobs",7/11/21,Philipines,Auto Service,Indeed,3
15013,"
                    Page 1 of 5 jobs",7/11/21,Philipines,Communication,Indeed,5
15014,"
                    Page 1 of 14 jobs",7/11/21,Philipines,Computer Support,Indeed,14
15015,0,7/11/21,Philipines,Database,Indeed,0
15016,0,7/11/21,Philipines,Tourism Management,Indeed,0
15017,0,7/11/21,Philipines,Marriage Family,Indeed,0
15018,0,7/11/21,Philipines,Project Management,Indeed,0
15019,0,7/11/21,Philipines,TEFL,Indeed,0
15020,"
                    Page 1 of 2 jobs",7/11/21,Philipines,Web Development,Indeed,2
15021,0,7/11/21,Philipines,Business Administration,Indeed,0
15022,"
                    Page 1 of 1 jobs",7/11/21,Philipines,Healthcare Administration,Indeed,1
15023,"
                    Page 1 of 556 jobs",7/11/21,Philipines,Administrative Assistant,Indeed,556
15024,"
                    Page 1 of 54 jobs",7/11/21,Philipines,Agribusiness Management,Indeed,54
15025,"
                    Page 1 of 3 jobs",7/11/21,Philipines,Commercial Fundamentals,Indeed,3
15026,"
                    Page 1 of 1 jobs",7/11/21,Philipines,Community Health,Indeed,1
15027,"
                    Page 1 of 1 jobs",7/11/21,Philipines,Construction Field,Indeed,1
15028,0,7/11/21,Philipines,Entrepreneurship,Indeed,0
15029,"
                    Page 1 of 1 jobs",7/11/21,Philipines,Family History Research,Indeed,1
15030,0,7/11/21,Philipines,Fundamentals of Medical Coding,Indeed,0
15031,"
                    Page 1 of 15 jobs",7/11/21,Philipines,Social Media Marketing,Indeed,15
15032,"
                    Page 1 of 2 jobs",7/11/21,Philipines,Computer Programming,Indeed,2
15054,"
                    Page 1 of 22 jobs",7/11/21,Autralia,Hospital Administration,Indeed,22
15055,0,7/11/21,Autralia,Public Health,Indeed,0
15056,"
                    Page 1 of 18 jobs",7/11/21,Autralia,Accounting,Indeed,18
15057,"
                    Page 1 of 172 jobs",7/11/21,Autralia,Auto Service,Indeed,172
15058,0,7/11/21,Autralia,Communication,Indeed,0
15059,"
                    Page 1 of 35 jobs",7/11/21,Autralia,Computer Support,Indeed,35
15060,0,7/11/21,Autralia,Database,Indeed,0
15061,0,7/11/21,Autralia,Tourism Management,Indeed,0
15062,0,7/11/21,Autralia,Marriage Family,Indeed,0
15063,0,7/11/21,Autralia,Project Management,Indeed,0
15064,0,7/11/21,Autralia,TEFL,Indeed,0
15065,"
                    Page 1 of 6 jobs",7/11/21,Autralia,Web Development,Indeed,6
15066,"
                    Page 1 of 4 jobs",7/11/21,Autralia,Business Administration,Indeed,4
15067,0,7/11/21,Autralia,Healthcare Administration,Indeed,0
15068,"
                    Page 1 of 1,573 jobs",7/11/21,Autralia,Administrative Assistant,Indeed,1
15069,"
                    Page 1 of 23 jobs",7/11/21,Autralia,Agribusiness Management,Indeed,23
15070,"
                    Page 1 of 273 jobs",7/11/21,Autralia,Commercial Fundamentals,Indeed,273
15071,0,7/11/21,Autralia,Community Health,Indeed,0
15072,0,7/11/21,Autralia,Construction Field,Indeed,0
15073,0,7/11/21,Autralia,Entrepreneurship,Indeed,0
15074,"
                    Page 1 of 3 jobs",7/11/21,Autralia,Family History Research,Indeed,3
15075,"
                    Page 1 of 2 jobs",7/11/21,Autralia,Fundamentals of Medical Coding,Indeed,2
15076,"
                    Page 1 of 44 jobs",7/11/21,Autralia,Social Media Marketing,Indeed,44
15077,0,7/11/21,Autralia,Computer Programming,Indeed,0
15099,0,7/11/21,United Arab Emirates,Hospital Administration,Indeed,0
15100,0,7/11/21,United Arab Emirates,Public Health,Indeed,0
15101,"
                    Page 1 of 3 jobs",7/11/21,United Arab Emirates,Accounting,Indeed,3
15102,"
                    Page 1 of 16 jobs",7/11/21,United Arab Emirates,Auto Service,Indeed,16
15103,0,7/11/21,United Arab Emirates,Communication,Indeed,0
15104,"
                    Page 1 of 12 jobs",7/11/21,United Arab Emirates,Computer Support,Indeed,12
15105,0,7/11/21,United Arab Emirates,Database,Indeed,0
15106,0,7/11/21,United Arab Emirates,Tourism Management,Indeed,0
15107,0,7/11/21,United Arab Emirates,Marriage Family,Indeed,0
15108,0,7/11/21,United Arab Emirates,Project Management,Indeed,0
15109,0,7/11/21,United Arab Emirates,TEFL,Indeed,0
15110,"
                    Page 1 of 8 jobs",7/11/21,United Arab Emirates,Web Development,Indeed,8
15111,0,7/11/21,United Arab Emirates,Business Administration,Indeed,0
15112,0,7/11/21,United Arab Emirates,Healthcare Administration,Indeed,0
15113,"
                    Page 1 of 921 jobs",7/11/21,United Arab Emirates,Administrative Assistant,Indeed,921
15114,"
                    Page 1 of 1 jobs",7/11/21,United Arab Emirates,Agribusiness Management,Indeed,1
15115,0,7/11/21,United Arab Emirates,Commercial Fundamentals,Indeed,0
15116,"
                    Page 1 of 18 jobs",7/11/21,United Arab Emirates,Community Health,Indeed,18
15117,0,7/11/21,United Arab Emirates,Construction Field,Indeed,0
15118,0,7/11/21,United Arab Emirates,Entrepreneurship,Indeed,0
15119,"
                    Page 1 of 1 jobs",7/11/21,United Arab Emirates,Family History Research,Indeed,1
15120,0,7/11/21,United Arab Emirates,Fundamentals of Medical Coding,Indeed,0
15121,"
                    Page 1 of 40 jobs",7/11/21,United Arab Emirates,Social Media Marketing,Indeed,40
15122,0,7/11/21,United Arab Emirates,Computer Programming,Indeed,0
15144,0,7/11/21,Oman,Hospital Administration,Indeed,0
15145,0,7/11/21,Oman,Public Health,Indeed,0
15146,0,7/11/21,Oman,Accounting,Indeed,0
15147,0,7/11/21,Oman,Auto Service,Indeed,0
15148,0,7/11/21,Oman,Communication,Indeed,0
15149,0,7/11/21,Oman,Computer Support,Indeed,0
15150,0,7/11/21,Oman,Database,Indeed,0
15151,0,7/11/21,Oman,Tourism Management,Indeed,0
15152,0,7/11/21,Oman,Marriage Family,Indeed,0
15153,0,7/11/21,Oman,Project Management,Indeed,0
15154,0,7/11/21,Oman,TEFL,Indeed,0
15155,0,7/11/21,Oman,Web Development,Indeed,0
15156,0,7/11/21,Oman,Business Administration,Indeed,0
15157,0,7/11/21,Oman,Healthcare Administration,Indeed,0
15158,"
                    Page 1 of 13 jobs",7/11/21,Oman,Administrative Assistant,Indeed,13
15159,0,7/11/21,Oman,Agribusiness Management,Indeed,0
15160,0,7/11/21,Oman,Commercial Fundamentals,Indeed,0
15161,0,7/11/21,Oman,Community Health,Indeed,0
15162,"
                    Page 1 of 2 jobs",7/11/21,Oman,Construction Field,Indeed,2
15163,0,7/11/21,Oman,Entrepreneurship,Indeed,0
15164,"
                    Page 1 of 1 jobs",7/11/21,Oman,Family History Research,Indeed,1
15165,0,7/11/21,Oman,Fundamentals of Medical Coding,Indeed,0
15166,"
                    Page 1 of 3 jobs",7/11/21,Oman,Social Media Marketing,Indeed,3
15167,0,7/11/21,Oman,Computer Programming,Indeed,0
15189,0,7/11/21,Bahrain,Hospital Administration,Indeed,0
15190,0,7/11/21,Bahrain,Public Health,Indeed,0
15191,0,7/11/21,Bahrain,Accounting,Indeed,0
15192,0,7/11/21,Bahrain,Auto Service,Indeed,0
15193,0,7/11/21,Bahrain,Communication,Indeed,0
15194,"
                    Page 1 of 1 jobs",7/11/21,Bahrain,Computer Support,Indeed,1
15195,0,7/11/21,Bahrain,Database,Indeed,0
15196,0,7/11/21,Bahrain,Tourism Management,Indeed,0
15197,0,7/11/21,Bahrain,Marriage Family,Indeed,0
15198,0,7/11/21,Bahrain,Project Management,Indeed,0
15199,0,7/11/21,Bahrain,TEFL,Indeed,0
15200,0,7/11/21,Bahrain,Web Development,Indeed,0
15201,0,7/11/21,Bahrain,Business Administration,Indeed,0
15202,0,7/11/21,Bahrain,Healthcare Administration,Indeed,0
15203,"
                    Page 1 of 26 jobs",7/11/21,Bahrain,Administrative Assistant,Indeed,26
15204,0,7/11/21,Bahrain,Agribusiness Management,Indeed,0
15205,0,7/11/21,Bahrain,Commercial Fundamentals,Indeed,0
15206,0,7/11/21,Bahrain,Community Health,Indeed,0
15207,0,7/11/21,Bahrain,Construction Field,Indeed,0
15208,0,7/11/21,Bahrain,Entrepreneurship,Indeed,0
15209,0,7/11/21,Bahrain,Family History Research,Indeed,0
15210,0,7/11/21,Bahrain,Fundamentals of Medical Coding,Indeed,0
15211,0,7/11/21,Bahrain,Social Media Marketing,Indeed,0
15212,0,7/11/21,Bahrain,Computer Programming,Indeed,0
15234,"
                    Página 1 de 7 empleos",7/11/21,Argentina,Hospital Administration,Indeed,7
15235,0,7/11/21,Argentina,Public Health,Indeed,0
15236,0,7/11/21,Argentina,Accounting,Indeed,0
15237,"
                    Página 1 de 1 empleos",7/11/21,Argentina,Auto Service,Indeed,1
15238,0,7/11/21,Argentina,Communication,Indeed,0
15239,"
                    Página 1 de 3 empleos",7/11/21,Argentina,Computer Support,Indeed,3
15240,0,7/11/21,Argentina,Database,Indeed,0
15241,0,7/11/21,Argentina,Tourism Management,Indeed,0
15242,0,7/11/21,Argentina,Marriage Family,Indeed,0
15243,"
                    Página 1 de 1 empleos",7/11/21,Argentina,Project Management,Indeed,1
15244,0,7/11/21,Argentina,TEFL,Indeed,0
15245,"
                    Página 1 de 1 empleos",7/11/21,Argentina,Web Development,Indeed,1
15246,0,7/11/21,Argentina,Business Administration,Indeed,0
15247,0,7/11/21,Argentina,Healthcare Administration,Indeed,0
15248,"
                    Página 1 de 64 empleos",7/11/21,Argentina,Administrative Assistant,Indeed,64
15249,0,7/11/21,Argentina,Agribusiness Management,Indeed,0
15250,0,7/11/21,Argentina,Commercial Fundamentals,Indeed,0
15251,0,7/11/21,Argentina,Community Health,Indeed,0
15252,0,7/11/21,Argentina,Construction Field,Indeed,0
